,Date,user_id,comments,cleaned_comments
283,"October 14, 2018  1:45AM",benjaminh,"Since I'm thinking about the possibility of keeping my 2018 TLX for a while, I came across this video of a guy crazy enough to keep his 2005 TSX that he bought new for more than 500k miles. Sometime after that though he had to get major work done on his transmission....",2018 possibility done im miles performance crazy video acura 500k though sometime work keeping keep since major enough 2005 acurax across came guy get bought new thinking
284,"October 14, 2018  2:06AM",roadburner, Once you get much over 500 hp I can see where AWD would be beneficial; aside from that I only want AWD in an SUV.,suv want see aside beneficial much 500 performance performance would get
285,"October 14, 2018  2:06AM",qbrozen,"Pretty confident the only mainstream Audis winning comparisons and getting praise are AWD.  Besides, I did say leaders. In all of 2017, BMW and Lexus each sold about 33% more cars than Audi; Benz was 50% more. Audi did beat out Acura, the other FWD-based premium car, by 50%.",geaudiing cars praise performancebased say mainstream acura besides performance 2017 audi lexus premium sold leaders winning 50 preaudiy beat bmw car confident mercedes 33 comparisons
286,"October 14, 2018  2:12AM",dino001," I have owned WRX and STI. Those were AWD made right. One big difference is full time, with 50/50 splits, unlike many others that start with FWD and push drive only when sensors say so.",full sti big many performance difference say splits made performance one 5050 subaru start time drive push unlike owned right others sensors
287,"October 14, 2018  2:15AM",stickguy,High powered FWD cars need AWD more than high powered RWD cars do.,performance performance need performance high cars performanceed
288,"October 14, 2018  2:16AM",dino001,"  Lexus ES, or IS? I think the former is outselling the latter.",outselling es lexus think laaudier former
289,"October 14, 2018 10:35AM",qbrozen,"Yes, more ES than IS and GS. And RX more than double ES sales. Interestingly, in comparison, 3/4-series outsells the X3 and X1 combined.",sales es interestingly outsells comparison 34series bmw double gs rx comercedesined yes
290,"October 14, 2018  3:15PM",benjaminh,"2019 seems like a significant year for entry level luxury cars. There's an all-new Mercedes A-Class that's getting rave reviews that will probably start at about $34k, an all-new BMW 3-series due in a few months that'll start at about 41k, an all-new Volvo S60 that starts at 37k, and Acura has an improved and restyled ILX that got a big price cut and now starts at 27k.  Carryover ELL cars include the Audi A3 starting at about 34k, the A4 that starts at about 40k, the Acura TLX that starts at 34, the Cadillac ATS in its last year that starts at about the same price, the best-selling Lexus IS a and ES that go for 40 something, plus entries from Lincoln, Infiniti, etc.",es due 37k rave 34k comfort improved plus months big geaudiing probably amercedesss aspirationselling cars significant carryover etc infiniti include got audi0 3series theres restyled starting ell 2019 go something acura thaacural 40k 34 lexus audi like level volvo allnew year start acurax 27k entries bmw entry 41k mercedes price thcadillac starts last seems reviews cut cadillac 40 lincoln
291,"October 14, 2018  3:18PM",stickguy,I think the Lexus ES is new now also.,es lexus think new also
292,"October 14, 2018  3:45PM",benjaminh,"Or, for less money than any of those new ones you could get this 2012 BMW 750Li V8 with x-drive and seemingly every option available for that year. Original msrp might have been maybe 80k or so? Not sure. But now you can have this huge and powerful luxury car for just $23k....  https://www.englewoodcliffscadillac.com/VehicleDetails/used-2012-BMW-750Li_xDrive-Sedan-Englewood_Cliffs-NJ/3281914043",money 2012 comfort 750li msrp might performance less available sure option original seemingly could 23k 80k maybe huge year every ones bmw car get performanceful new haudipswwwenglewoodcliffscadillaccomvehicledetailsused2012bmw750libmwsedanenglewoodcliffsnjbmw1914043
293,"October 14, 2018  3:46PM",ab348,"You left out the new Cadillac XT4. I saw pics of one in the wild, it looks very appealing.",appealing pics wild one left new xt4 looks cadillac saw
294,"October 14, 2018  3:50PM",benjaminh,"XT4 isn't a sedan, but it does look good. Looks like the ATS may have been cut already, because I can't seem to find it on the Cadillac site. But here's the XT4 that starts at 35k or so....  https://www.cadillac.com/crossovers-suvs/xt4-crossover",seem cant xt4 look find sedan may 35k already like looks haudipswwwcadillaccomcrossoverssuvsxt4crossover site good starts heres cut cadillac isnt
295,"October 14, 2018  3:53PM",benjaminh,"If you're not too worried about resale there's an advantage to getting an outgoing model in its last year or so. The ATS is an impressive luxury car that looks really good, and my local Cadillac dealer seemed to be almost giving away their last one. The last of the 2018 Volvo S60s and V60s also are potentially very good deals.",2018 deals really comfort geaudiing youre audi0s theres outgoing one advantage local looks volvo volvos almost also year dealer resale car potentially good away last brand seemed worried cadillac giving impressive
296,"October 12, 2018  2:50PM",roadburner,"  BMWs with conventional tires have been equipped like that for over a decade. my M235i has one, as did my i3. I'll note that Munich has started offering a jack and a spare tire on some cars for a nominal cost.",safety started munich cars i3 note conventional safety spare bmw35i ill jack cost equipped one like bmw decade offering nominal
297,"October 12, 2018  3:29PM",henryn,"I had a flat on the Town & Country, about 2 months ago. I did put on the spare myself, although it took me longer to find everything than it did to actually change out the tire. They do hide things on that minivan, rather have to, what with no trunk. But at least it did have a spare. A can of fix-a-flat would have done me no good, as the sidewall was torn up by the time I got off the freeway.  That was on a Saturday, and I went to Discount Tire on Monday and purchased 4 new tires. The old ones still had good tread (maybe 30% of original), but a set of Arizonians (Discount Tire house brand with good reviews) only cost about $500. Cheap peace of mind.",peace sidewall safety arizonians minivan rather old longer tread cheap although brand reviews town 4 months still fixaflat least spare cost went maybe purchased hide country good new took set everything done freeway monday house ones time mind would things 30 trunk actually saturday torn change safety got find 500 ago original put flat 2 discount
298,"October 12, 2018  4:33PM",qbrozen, Does yours also involve removing the center console to get to the crank that lowers the tire from underneath? I'm thankful I have only had to change a flat once so far between our 2 T&Cs.,console far im change removing safety thankful involve lowers flat also tcs underneath 2 get center crank
299,"October 12, 2018  6:28PM",roadburner,This guy has that idiot Scotty Kilmer nailed... https://www.youtube.com/watch?time_continue=21&v=IqhkIOMjCW0,idiot guy nailed haudipswwwyoutubecomwatchtimecontinue21viqhkiomjcw0 scoaudiy kilmer
300,"October 12, 2018  7:57PM",henryn," No, I have the smaller center console which does not cover the crank. It actually wasn't that bad, once I figured it out. Definitely a case of RTFM.",console figured actually wasnt bad rtfm case cover smaller definitely center crank
301,"October 13, 2018  1:03AM",benjaminh,"Seemingly I'm finally posting again with my old profile....  Anyway, the last of the 2018 S60s have some good lease offers. Here's what's available at my local dealer....But, the all-new 2019 S60 might be worth waiting for.  Lease: $255 Per Month For 36 Months. $3,435 Due At Signing MANUFACTURER OFFERS Applies to select new 2018 Volvo S60. No security deposit required. Monthly payment of $255, based on $36,440 MSRP of 2018 S60 T5 Dynamic FWD with Heating Package and Metallic Paint, includes destination charge and application of $3,500 Volvo Allowance and $4,100 Lease Bonus. Lessee is responsible for excess wear and mileage over 10,000 miles/year at $.25 / mile.",monthly month im available manufacturer deposit performance profile styling 36bmw old required worth volvo 25 destination efficiency 2018 application due includes bonus msrp months anyway audi0 mecomfortic signing seemingly local offers excess good last heres new applies payment responsible lease might select wear mile 255 4100 2019 allowance lessee per milesyear t5 3435 finally whcadillac posting 3500 heating package 36 10000 waiting security dynamic allnew based dealerbut charge audi0s
